missing_value,normalization,outlier,whitespace,punctuation,stopword,deduplication,model,utility_accuracy_score
8,3,8,1,1,2,2,1,0.059859154929577496
8,3,8,1,2,1,1,1,0.06420233463035019
8,3,8,1,2,1,2,1,0.059859154929577496
8,3,8,1,2,2,1,1,0.06420233463035019
8,3,8,1,2,2,2,1,0.059859154929577496
8,3,8,2,1,1,1,1,0.06420233463035019
8,3,8,2,1,1,2,1,0.059859154929577496
8,3,8,2,1,2,1,1,0.06420233463035019
8,3,8,2,1,2,2,1,0.059859154929577496
8,3,8,2,2,1,1,1,0.06420233463035019
8,3,8,2,2,1,2,1,0.059859154929577496
8,3,8,2,2,2,1,1,0.06420233463035019
8,3,8,2,2,2,2,1,0.059859154929577496
8,4,1,1,1,1,1,1,0.09486780715396581
8,4,1,1,1,1,2,1,0.09677419354838712
8,4,1,1,1,2,1,1,0.09486780715396581
8,4,1,1,1,2,2,1,0.09677419354838712
8,4,1,1,2,1,1,1,0.09486780715396581
8,4,1,1,2,1,2,1,0.09677419354838712
8,4,1,1,2,2,1,1,0.09486780715396581
8,4,1,1,2,2,2,1,0.09677419354838712
8,4,1,2,1,1,1,1,0.09486780715396581
8,4,1,2,1,1,2,1,0.09677419354838712
8,4,1,2,1,2,1,1,0.09486780715396581
8,4,1,2,1,2,2,1,0.09677419354838712
8,4,1,2,2,1,1,1,0.09486780715396581
8,4,1,2,2,1,2,1,0.09677419354838712
8,4,1,2,2,2,1,1,0.09486780715396581
8,4,1,2,2,2,2,1,0.09677419354838712
8,4,2,1,1,1,1,1,0.060194174757281504
8,4,2,1,1,1,2,1,0.056140350877192935
8,4,2,1,1,2,1,1,0.060194174757281504
8,4,2,1,1,2,2,1,0.056140350877192935
8,4,2,1,2,1,1,1,0.060194174757281504
8,4,2,1,2,1,2,1,0.056140350877192935
8,4,2,1,2,2,1,1,0.060194174757281504
8,4,2,1,2,2,2,1,0.056140350877192935
8,4,2,2,1,1,1,1,0.060194174757281504
8,4,2,2,1,1,2,1,0.056140350877192935
8,4,2,2,1,2,1,1,0.060194174757281504
8,4,2,2,1,2,2,1,0.056140350877192935
8,4,2,2,2,1,1,1,0.060194174757281504
8,4,2,2,2,1,2,1,0.056140350877192935
8,4,2,2,2,2,1,1,0.060194174757281504
8,4,2,2,2,2,2,1,0.056140350877192935
8,4,3,1,1,1,1,1,0.07986688851913482
8,4,3,1,1,1,2,1,0.08446866485013627
8,4,3,1,1,2,1,1,0.07986688851913482
8,4,3,1,1,2,2,1,0.08446866485013627
8,4,3,1,2,1,1,1,0.07986688851913482
8,4,3,1,2,1,2,1,0.08446866485013627
8,4,3,1,2,2,1,1,0.07986688851913482
8,4,3,1,2,2,2,1,0.08446866485013627
8,4,3,2,1,1,1,1,0.07986688851913482
8,4,3,2,1,1,2,1,0.08446866485013627
8,4,3,2,1,2,1,1,0.07986688851913482
8,4,3,2,1,2,2,1,0.08446866485013627
8,4,3,2,2,1,1,1,0.07986688851913482
8,4,3,2,2,1,2,1,0.08446866485013627
8,4,3,2,2,2,1,1,0.07986688851913482
8,4,3,2,2,2,2,1,0.08446866485013627
8,4,4,1,1,1,1,1,0.08949416342412453
8,4,4,1,1,1,2,1,0.1058394160583942
8,4,4,1,1,2,1,1,0.08949416342412453
8,4,4,1,1,2,2,1,0.1058394160583942
8,4,4,1,2,1,1,1,0.08949416342412453
8,4,4,1,2,1,2,1,0.1058394160583942
8,4,4,1,2,2,1,1,0.08949416342412453
8,4,4,1,2,2,2,1,0.1058394160583942
8,4,4,2,1,1,1,1,0.08949416342412453
8,4,4,2,1,1,2,1,0.1058394160583942
8,4,4,2,1,2,1,1,0.08949416342412453
8,4,4,2,1,2,2,1,0.1058394160583942
8,4,4,2,2,1,1,1,0.08949416342412453
8,4,4,2,2,1,2,1,0.1058394160583942
8,4,4,2,2,2,1,1,0.08949416342412453
8,4,4,2,2,2,2,1,0.1058394160583942
8,4,5,1,1,1,1,1,0.08171206225680938
8,4,5,1,1,1,2,1,0.09030100334448166
8,4,5,1,1,2,1,1,0.08171206225680938
8,4,5,1,1,2,2,1,0.09030100334448166
8,4,5,1,2,1,1,1,0.08171206225680938
8,4,5,1,2,1,2,1,0.09030100334448166
8,4,5,1,2,2,1,1,0.08171206225680938
8,4,5,1,2,2,2,1,0.09030100334448166
8,4,5,2,1,1,1,1,0.08171206225680938
8,4,5,2,1,1,2,1,0.09030100334448166
8,4,5,2,1,2,1,1,0.08171206225680938
8,4,5,2,1,2,2,1,0.09030100334448166
8,4,5,2,2,1,1,1,0.08171206225680938
8,4,5,2,2,1,2,1,0.09030100334448166
8,4,5,2,2,2,1,1,0.08171206225680938
8,4,5,2,2,2,2,1,0.09030100334448166
8,4,6,1,1,1,1,1,0.08171206225680938
8,4,6,1,1,1,2,1,0.09246575342465757
8,4,6,1,1,2,1,1,0.08171206225680938
8,4,6,1,1,2,2,1,0.09246575342465757
8,4,6,1,2,1,1,1,0.08171206225680938
8,4,6,1,2,1,2,1,0.09246575342465757
8,4,6,1,2,2,1,1,0.08171206225680938
8,4,6,1,2,2,2,1,0.09246575342465757
8,4,6,2,1,1,1,1,0.08171206225680938
8,4,6,2,1,1,2,1,0.09246575342465757
8,4,6,2,1,2,1,1,0.08171206225680938
8,4,6,2,1,2,2,1,0.09246575342465757
8,4,6,2,2,1,1,1,0.08171206225680938
8,4,6,2,2,1,2,1,0.09246575342465757
8,4,6,2,2,2,1,1,0.08171206225680938
8,4,6,2,2,2,2,1,0.09246575342465757
8,4,7,1,1,1,1,1,0.07003891050583655
8,4,7,1,1,1,2,1,0.07849829351535831
8,4,7,1,1,2,1,1,0.07003891050583655
8,4,7,1,1,2,2,1,0.07849829351535831
8,4,7,1,2,1,1,1,0.07003891050583655
8,4,7,1,2,1,2,1,0.07849829351535831
8,4,7,1,2,2,1,1,0.07003891050583655
8,4,7,1,2,2,2,1,0.07849829351535831
8,4,7,2,1,1,1,1,0.07003891050583655
8,4,7,2,1,1,2,1,0.07849829351535831
8,4,7,2,1,2,1,1,0.07003891050583655
8,4,7,2,1,2,2,1,0.07849829351535831
8,4,7,2,2,1,1,1,0.07003891050583655
8,4,7,2,2,1,2,1,0.07849829351535831
8,4,7,2,2,2,1,1,0.07003891050583655
8,4,7,2,2,2,2,1,0.07849829351535831
8,4,8,1,1,1,1,1,0.0778210116731517
8,4,8,1,1,1,2,1,0.08710801393728218
8,4,8,1,1,2,1,1,0.0778210116731517
8,4,8,1,1,2,2,1,0.08710801393728218
8,4,8,1,2,1,1,1,0.0778210116731517
8,4,8,1,2,1,2,1,0.08710801393728218
8,4,8,1,2,2,1,1,0.0778210116731517
8,4,8,1,2,2,2,1,0.08710801393728218
8,4,8,2,1,1,1,1,0.0778210116731517
8,4,8,2,1,1,2,1,0.08710801393728218
8,4,8,2,1,2,1,1,0.0778210116731517
8,4,8,2,1,2,2,1,0.08710801393728218
8,4,8,2,2,1,1,1,0.0778210116731517
8,4,8,2,2,1,2,1,0.08710801393728218
8,4,8,2,2,2,1,1,0.0778210116731517
8,4,8,2,2,2,2,1,0.08710801393728218
8,5,1,1,1,1,1,1,0.09486780715396581
8,5,1,1,1,1,2,1,0.09677419354838712
8,5,1,1,1,2,1,1,0.09486780715396581
8,5,1,1,1,2,2,1,0.09677419354838712
8,5,1,1,2,1,1,1,0.09486780715396581
8,5,1,1,2,1,2,1,0.09677419354838712
8,5,1,1,2,2,1,1,0.09486780715396581
8,5,1,1,2,2,2,1,0.09677419354838712
8,5,1,2,1,1,1,1,0.09486780715396581
8,5,1,2,1,1,2,1,0.09677419354838712
8,5,1,2,1,2,1,1,0.09486780715396581
8,5,1,2,1,2,2,1,0.09677419354838712
8,5,1,2,2,1,1,1,0.09486780715396581
8,5,1,2,2,1,2,1,0.09677419354838712
8,5,1,2,2,2,1,1,0.09486780715396581
8,5,1,2,2,2,2,1,0.09677419354838712
8,5,2,1,1,1,1,1,0.060194174757281504
8,5,2,1,1,1,2,1,0.056140350877192935
8,5,2,1,1,2,1,1,0.060194174757281504
8,5,2,1,1,2,2,1,0.056140350877192935
8,5,2,1,2,1,1,1,0.060194174757281504
8,5,2,1,2,1,2,1,0.056140350877192935
8,5,2,1,2,2,1,1,0.060194174757281504
8,5,2,1,2,2,2,1,0.056140350877192935
8,5,2,2,1,1,1,1,0.060194174757281504
8,5,2,2,1,1,2,1,0.056140350877192935
8,5,2,2,1,2,1,1,0.060194174757281504
8,5,2,2,1,2,2,1,0.056140350877192935
8,5,2,2,2,1,1,1,0.060194174757281504
8,5,2,2,2,1,2,1,0.056140350877192935
8,5,2,2,2,2,1,1,0.060194174757281504
8,5,2,2,2,2,2,1,0.056140350877192935
8,5,3,1,1,1,1,1,0.08108108108108103
8,5,3,1,1,1,2,1,0.08635097493036215
8,5,3,1,1,2,1,1,0.08108108108108103
8,5,3,1,1,2,2,1,0.08635097493036215
8,5,3,1,2,1,1,1,0.08108108108108103
8,5,3,1,2,1,2,1,0.08635097493036215
8,5,3,1,2,2,1,1,0.08108108108108103
8,5,3,1,2,2,2,1,0.08635097493036215
8,5,3,2,1,1,1,1,0.08108108108108103
8,5,3,2,1,1,2,1,0.08635097493036215
8,5,3,2,1,2,1,1,0.08108108108108103
8,5,3,2,1,2,2,1,0.08635097493036215
8,5,3,2,2,1,1,1,0.08108108108108103
8,5,3,2,2,1,2,1,0.08635097493036215
8,5,3,2,2,2,1,1,0.08108108108108103
8,5,3,2,2,2,2,1,0.08635097493036215
8,5,4,1,1,1,1,1,0.08754863813229574
8,5,4,1,1,1,2,1,0.1058394160583942
8,5,4,1,1,2,1,1,0.08754863813229574
8,5,4,1,1,2,2,1,0.1058394160583942
8,5,4,1,2,1,1,1,0.08754863813229574
8,5,4,1,2,1,2,1,0.1058394160583942
8,5,4,1,2,2,1,1,0.08754863813229574
8,5,4,1,2,2,2,1,0.1058394160583942
8,5,4,2,1,1,1,1,0.08754863813229574
8,5,4,2,1,1,2,1,0.1058394160583942
8,5,4,2,1,2,1,1,0.08754863813229574
8,5,4,2,1,2,2,1,0.1058394160583942
8,5,4,2,2,1,1,1,0.08754863813229574
8,5,4,2,2,1,2,1,0.1058394160583942
8,5,4,2,2,2,1,1,0.08754863813229574
8,5,4,2,2,2,2,1,0.1058394160583942
8,5,5,1,1,1,1,1,0.0797665369649806
8,5,5,1,1,1,2,1,0.08389261744966447
8,5,5,1,1,2,1,1,0.0797665369649806
8,5,5,1,1,2,2,1,0.08389261744966447
8,5,5,1,2,1,1,1,0.0797665369649806
8,5,5,1,2,1,2,1,0.08389261744966447
8,5,5,1,2,2,1,1,0.0797665369649806
8,5,5,1,2,2,2,1,0.08389261744966447
8,5,5,2,1,1,1,1,0.0797665369649806
8,5,5,2,1,1,2,1,0.08389261744966447
8,5,5,2,1,2,1,1,0.0797665369649806
8,5,5,2,1,2,2,1,0.08389261744966447
8,5,5,2,2,1,1,1,0.0797665369649806
8,5,5,2,2,1,2,1,0.08389261744966447
8,5,5,2,2,2,1,1,0.0797665369649806
8,5,5,2,2,2,2,1,0.08389261744966447
8,5,6,1,1,1,1,1,0.07392996108949412
8,5,6,1,1,1,2,1,0.08275862068965523
8,5,6,1,1,2,1,1,0.07392996108949412
8,5,6,1,1,2,2,1,0.08275862068965523
8,5,6,1,2,1,1,1,0.07392996108949412
8,5,6,1,2,1,2,1,0.08275862068965523
8,5,6,1,2,2,1,1,0.07392996108949412
8,5,6,1,2,2,2,1,0.08275862068965523
8,5,6,2,1,1,1,1,0.07392996108949412
8,5,6,2,1,1,2,1,0.08275862068965523
8,5,6,2,1,2,1,1,0.07392996108949412
8,5,6,2,1,2,2,1,0.08275862068965523
8,5,6,2,2,1,1,1,0.07392996108949412
8,5,6,2,2,1,2,1,0.08275862068965523
8,5,6,2,2,2,1,1,0.07392996108949412
8,5,6,2,2,2,2,1,0.08275862068965523
8,5,7,1,1,1,1,1,0.07543520309477758
8,5,7,1,1,1,2,1,0.08080808080808077
8,5,7,1,1,2,1,1,0.07543520309477758
8,5,7,1,1,2,2,1,0.08080808080808077
8,5,7,1,2,1,1,1,0.07543520309477758
8,5,7,1,2,1,2,1,0.08080808080808077
8,5,7,1,2,2,1,1,0.07543520309477758
8,5,7,1,2,2,2,1,0.08080808080808077
8,5,7,2,1,1,1,1,0.07543520309477758
8,5,7,2,1,1,2,1,0.08080808080808077
8,5,7,2,1,2,1,1,0.07543520309477758
8,5,7,2,1,2,2,1,0.08080808080808077
8,5,7,2,2,1,1,1,0.07543520309477758
8,5,7,2,2,1,2,1,0.08080808080808077
8,5,7,2,2,2,1,1,0.07543520309477758
8,5,7,2,2,2,2,1,0.08080808080808077
8,5,8,1,1,1,1,1,0.0778210116731517
8,5,8,1,1,1,2,1,0.08247422680412375
8,5,8,1,1,2,1,1,0.0778210116731517
8,5,8,1,1,2,2,1,0.08247422680412375
8,5,8,1,2,1,1,1,0.0778210116731517
8,5,8,1,2,1,2,1,0.08247422680412375
8,5,8,1,2,2,1,1,0.0778210116731517
8,5,8,1,2,2,2,1,0.08247422680412375
8,5,8,2,1,1,1,1,0.0778210116731517
8,5,8,2,1,1,2,1,0.08247422680412375
8,5,8,2,1,2,1,1,0.0778210116731517
8,5,8,2,1,2,2,1,0.08247422680412375
8,5,8,2,2,1,1,1,0.0778210116731517
8,5,8,2,2,1,2,1,0.08247422680412375
8,5,8,2,2,2,1,1,0.0778210116731517
8,5,8,2,2,2,2,1,0.08247422680412375
9,1,1,1,1,1,1,1,0.09486780715396581
9,1,1,1,1,1,2,1,0.09677419354838712
9,1,1,1,1,2,1,1,0.09486780715396581
9,1,1,1,1,2,2,1,0.09677419354838712
9,1,1,1,2,1,1,1,0.09486780715396581
9,1,1,1,2,1,2,1,0.09677419354838712
9,1,1,1,2,2,1,1,0.09486780715396581
9,1,1,1,2,2,2,1,0.09677419354838712
9,1,1,2,1,1,1,1,0.09486780715396581
9,1,1,2,1,1,2,1,0.09677419354838712
9,1,1,2,1,2,1,1,0.09486780715396581
9,1,1,2,1,2,2,1,0.09677419354838712
9,1,1,2,2,1,1,1,0.09486780715396581
9,1,1,2,2,1,2,1,0.09677419354838712
9,1,1,2,2,2,1,1,0.09486780715396581
9,1,1,2,2,2,2,1,0.09677419354838712
9,1,2,1,1,1,1,1,0.060194174757281504
9,1,2,1,1,1,2,1,0.056140350877192935
9,1,2,1,1,2,1,1,0.060194174757281504
9,1,2,1,1,2,2,1,0.056140350877192935
9,1,2,1,2,1,1,1,0.060194174757281504
9,1,2,1,2,1,2,1,0.056140350877192935
9,1,2,1,2,2,1,1,0.060194174757281504
9,1,2,1,2,2,2,1,0.056140350877192935
9,1,2,2,1,1,1,1,0.060194174757281504
9,1,2,2,1,1,2,1,0.056140350877192935
9,1,2,2,1,2,1,1,0.060194174757281504
9,1,2,2,1,2,2,1,0.056140350877192935
9,1,2,2,2,1,1,1,0.060194174757281504
9,1,2,2,2,1,2,1,0.056140350877192935
9,1,2,2,2,2,1,1,0.060194174757281504
9,1,2,2,2,2,2,1,0.056140350877192935
9,1,3,1,1,1,1,1,0.07986688851913482
9,1,3,1,1,1,2,1,0.08446866485013627
9,1,3,1,1,2,1,1,0.07986688851913482
9,1,3,1,1,2,2,1,0.08446866485013627
9,1,3,1,2,1,1,1,0.07986688851913482
9,1,3,1,2,1,2,1,0.08446866485013627
9,1,3,1,2,2,1,1,0.07986688851913482
9,1,3,1,2,2,2,1,0.08446866485013627
9,1,3,2,1,1,1,1,0.07986688851913482
9,1,3,2,1,1,2,1,0.08446866485013627
9,1,3,2,1,2,1,1,0.07986688851913482
9,1,3,2,1,2,2,1,0.08446866485013627
9,1,3,2,2,1,1,1,0.07986688851913482
9,1,3,2,2,1,2,1,0.08446866485013627
9,1,3,2,2,2,1,1,0.07986688851913482
9,1,3,2,2,2,2,1,0.08446866485013627
9,1,4,1,1,1,1,1,0.08461538461538465
9,1,4,1,1,1,2,1,0.09642857142857142
9,1,4,1,1,2,1,1,0.08461538461538465
9,1,4,1,1,2,2,1,0.09642857142857142
9,1,4,1,2,1,1,1,0.08461538461538465
9,1,4,1,2,1,2,1,0.09642857142857142
9,1,4,1,2,2,1,1,0.08461538461538465
9,1,4,1,2,2,2,1,0.09642857142857142
9,1,4,2,1,1,1,1,0.08461538461538465
9,1,4,2,1,1,2,1,0.09642857142857142
9,1,4,2,1,2,1,1,0.08461538461538465
9,1,4,2,1,2,2,1,0.09642857142857142
9,1,4,2,2,1,1,1,0.08461538461538465
9,1,4,2,2,1,2,1,0.09642857142857142
9,1,4,2,2,2,1,1,0.08461538461538465
9,1,4,2,2,2,2,1,0.09642857142857142
9,1,5,1,1,1,1,1,0.08171206225680938
9,1,5,1,1,1,2,1,0.09836065573770492
9,1,5,1,1,2,1,1,0.08171206225680938
9,1,5,1,1,2,2,1,0.09836065573770492
9,1,5,1,2,1,1,1,0.08171206225680938
9,1,5,1,2,1,2,1,0.09836065573770492
9,1,5,1,2,2,1,1,0.08171206225680938
9,1,5,1,2,2,2,1,0.09836065573770492
9,1,5,2,1,1,1,1,0.08171206225680938
9,1,5,2,1,1,2,1,0.09836065573770492
9,1,5,2,1,2,1,1,0.08171206225680938
9,1,5,2,1,2,2,1,0.09836065573770492
9,1,5,2,2,1,1,1,0.08171206225680938
9,1,5,2,2,1,2,1,0.09836065573770492
9,1,5,2,2,2,1,1,0.08171206225680938
9,1,5,2,2,2,2,1,0.09836065573770492
9,1,6,1,1,1,1,1,0.06809338521400776
9,1,6,1,1,1,2,1,0.08445945945945943
9,1,6,1,1,2,1,1,0.06809338521400776
9,1,6,1,1,2,2,1,0.08445945945945943
9,1,6,1,2,1,1,1,0.06809338521400776
9,1,6,1,2,1,2,1,0.08445945945945943
9,1,6,1,2,2,1,1,0.06809338521400776
9,1,6,1,2,2,2,1,0.08445945945945943
9,1,6,2,1,1,1,1,0.06809338521400776
9,1,6,2,1,1,2,1,0.08445945945945943
9,1,6,2,1,2,1,1,0.06809338521400776
9,1,6,2,1,2,2,1,0.08445945945945943
9,1,6,2,2,1,1,1,0.06809338521400776
9,1,6,2,2,1,2,1,0.08445945945945943
9,1,6,2,2,2,1,1,0.06809338521400776
9,1,6,2,2,2,2,1,0.08445945945945943
9,1,7,1,1,1,1,1,0.06420233463035019
9,1,7,1,1,1,2,1,0.06271777003484325
9,1,7,1,1,2,1,1,0.06420233463035019
9,1,7,1,1,2,2,1,0.06271777003484325
9,1,7,1,2,1,1,1,0.06420233463035019
9,1,7,1,2,1,2,1,0.06271777003484325
9,1,7,1,2,2,1,1,0.06420233463035019
9,1,7,1,2,2,2,1,0.06271777003484325
9,1,7,2,1,1,1,1,0.06420233463035019
9,1,7,2,1,1,2,1,0.06271777003484325
9,1,7,2,1,2,1,1,0.06420233463035019
9,1,7,2,1,2,2,1,0.06271777003484325
9,1,7,2,2,1,1,1,0.06420233463035019
9,1,7,2,2,1,2,1,0.06271777003484325
9,1,7,2,2,2,1,1,0.06420233463035019
9,1,7,2,2,2,2,1,0.06271777003484325
9,1,8,1,1,1,1,1,0.06614785992217898
9,1,8,1,1,1,2,1,0.06382978723404253
9,1,8,1,1,2,1,1,0.06614785992217898
9,1,8,1,1,2,2,1,0.06382978723404253
9,1,8,1,2,1,1,1,0.06614785992217898
9,1,8,1,2,1,2,1,0.06382978723404253
9,1,8,1,2,2,1,1,0.06614785992217898
9,1,8,1,2,2,2,1,0.06382978723404253
9,1,8,2,1,1,1,1,0.06614785992217898
9,1,8,2,1,1,2,1,0.06382978723404253
9,1,8,2,1,2,1,1,0.06614785992217898
9,1,8,2,1,2,2,1,0.06382978723404253
9,1,8,2,2,1,1,1,0.06614785992217898
9,1,8,2,2,1,2,1,0.06382978723404253
9,1,8,2,2,2,1,1,0.06614785992217898
9,1,8,2,2,2,2,1,0.06382978723404253
9,2,1,1,1,1,1,1,0.0964230171073095
9,2,1,1,1,1,2,1,0.09677419354838712
9,2,1,1,1,2,1,1,0.0964230171073095
9,2,1,1,1,2,2,1,0.09677419354838712
9,2,1,1,2,1,1,1,0.0964230171073095
9,2,1,1,2,1,2,1,0.09677419354838712
9,2,1,1,2,2,1,1,0.0964230171073095
9,2,1,1,2,2,2,1,0.09677419354838712
9,2,1,2,1,1,1,1,0.0964230171073095
9,2,1,2,1,1,2,1,0.09677419354838712
9,2,1,2,1,2,1,1,0.0964230171073095
9,2,1,2,1,2,2,1,0.09677419354838712
9,2,1,2,2,1,1,1,0.0964230171073095
9,2,1,2,2,1,2,1,0.09677419354838712
9,2,1,2,2,2,1,1,0.0964230171073095
9,2,1,2,2,2,2,1,0.09677419354838712
9,2,2,1,1,1,1,1,0.060194174757281504
9,2,2,1,1,1,2,1,0.056140350877192935
9,2,2,1,1,2,1,1,0.060194174757281504
9,2,2,1,1,2,2,1,0.056140350877192935
9,2,2,1,2,1,1,1,0.060194174757281504
9,2,2,1,2,1,2,1,0.056140350877192935
9,2,2,1,2,2,1,1,0.060194174757281504
9,2,2,1,2,2,2,1,0.056140350877192935
9,2,2,2,1,1,1,1,0.060194174757281504
9,2,2,2,1,1,2,1,0.056140350877192935
9,2,2,2,1,2,1,1,0.060194174757281504
9,2,2,2,1,2,2,1,0.056140350877192935
9,2,2,2,2,1,1,1,0.060194174757281504
9,2,2,2,2,1,2,1,0.056140350877192935
9,2,2,2,2,2,1,1,0.060194174757281504
9,2,2,2,2,2,2,1,0.056140350877192935
9,2,3,1,1,1,1,1,0.08108108108108103
9,2,3,1,1,1,2,1,0.08635097493036215
9,2,3,1,1,2,1,1,0.08108108108108103
9,2,3,1,1,2,2,1,0.08635097493036215
9,2,3,1,2,1,1,1,0.08108108108108103
9,2,3,1,2,1,2,1,0.08635097493036215
9,2,3,1,2,2,1,1,0.08108108108108103
9,2,3,1,2,2,2,1,0.08635097493036215
9,2,3,2,1,1,1,1,0.08108108108108103
9,2,3,2,1,1,2,1,0.08635097493036215
9,2,3,2,1,2,1,1,0.08108108108108103
9,2,3,2,1,2,2,1,0.08635097493036215
9,2,3,2,2,1,1,1,0.08108108108108103
9,2,3,2,2,1,2,1,0.08635097493036215
9,2,3,2,2,2,1,1,0.08108108108108103
9,2,3,2,2,2,2,1,0.08635097493036215
9,2,4,1,1,1,1,1,0.08949416342412453
9,2,4,1,1,1,2,1,0.1021897810218978
9,2,4,1,1,2,1,1,0.08949416342412453
9,2,4,1,1,2,2,1,0.1021897810218978
9,2,4,1,2,1,1,1,0.08949416342412453
9,2,4,1,2,1,2,1,0.1021897810218978
9,2,4,1,2,2,1,1,0.08949416342412453
9,2,4,1,2,2,2,1,0.1021897810218978
9,2,4,2,1,1,1,1,0.08949416342412453
9,2,4,2,1,1,2,1,0.1021897810218978
9,2,4,2,1,2,1,1,0.08949416342412453
9,2,4,2,1,2,2,1,0.1021897810218978
9,2,4,2,2,1,1,1,0.08949416342412453
9,2,4,2,2,1,2,1,0.1021897810218978
9,2,4,2,2,2,1,1,0.08949416342412453
9,2,4,2,2,2,2,1,0.1021897810218978
9,2,5,1,1,1,1,1,0.0933852140077821
9,2,5,1,1,1,2,1,0.09731543624161076
9,2,5,1,1,2,1,1,0.0933852140077821
9,2,5,1,1,2,2,1,0.09731543624161076
9,2,5,1,2,1,1,1,0.0933852140077821
9,2,5,1,2,1,2,1,0.09731543624161076
9,2,5,1,2,2,1,1,0.0933852140077821
9,2,5,1,2,2,2,1,0.09731543624161076
9,2,5,2,1,1,1,1,0.0933852140077821
9,2,5,2,1,1,2,1,0.09731543624161076
9,2,5,2,1,2,1,1,0.0933852140077821
9,2,5,2,1,2,2,1,0.09731543624161076
9,2,5,2,2,1,1,1,0.0933852140077821
9,2,5,2,2,1,2,1,0.09731543624161076
9,2,5,2,2,2,1,1,0.0933852140077821
9,2,5,2,2,2,2,1,0.09731543624161076
9,2,6,1,1,1,1,1,0.0797665369649806
9,2,6,1,1,1,2,1,0.0921501706484642
9,2,6,1,1,2,1,1,0.0797665369649806
9,2,6,1,1,2,2,1,0.0921501706484642
9,2,6,1,2,1,1,1,0.0797665369649806
9,2,6,1,2,1,2,1,0.0921501706484642
9,2,6,1,2,2,1,1,0.0797665369649806
9,2,6,1,2,2,2,1,0.0921501706484642
9,2,6,2,1,1,1,1,0.0797665369649806
9,2,6,2,1,1,2,1,0.0921501706484642
9,2,6,2,1,2,1,1,0.0797665369649806
9,2,6,2,1,2,2,1,0.0921501706484642
9,2,6,2,2,1,1,1,0.0797665369649806
9,2,6,2,2,1,2,1,0.0921501706484642
9,2,6,2,2,2,1,1,0.0797665369649806
9,2,6,2,2,2,2,1,0.0921501706484642
9,2,7,1,1,1,1,1,0.07587548638132291
9,2,7,1,1,1,2,1,0.08135593220338988
9,2,7,1,1,2,1,1,0.07587548638132291
9,2,7,1,1,2,2,1,0.08135593220338988
9,2,7,1,2,1,1,1,0.07587548638132291
9,2,7,1,2,1,2,1,0.08135593220338988
9,2,7,1,2,2,1,1,0.07587548638132291
9,2,7,1,2,2,2,1,0.08135593220338988
9,2,7,2,1,1,1,1,0.07587548638132291
9,2,7,2,1,1,2,1,0.08135593220338988
9,2,7,2,1,2,1,1,0.07587548638132291
9,2,7,2,1,2,2,1,0.08135593220338988
9,2,7,2,2,1,1,1,0.07587548638132291
9,2,7,2,2,1,2,1,0.08135593220338988
9,2,7,2,2,2,1,1,0.07587548638132291
9,2,7,2,2,2,2,1,0.08135593220338988
9,2,8,1,1,1,1,1,0.08171206225680938
9,2,8,1,1,1,2,1,0.08965517241379306
9,2,8,1,1,2,1,1,0.08171206225680938
9,2,8,1,1,2,2,1,0.08965517241379306
9,2,8,1,2,1,1,1,0.08171206225680938
9,2,8,1,2,1,2,1,0.08965517241379306
9,2,8,1,2,2,1,1,0.08171206225680938
9,2,8,1,2,2,2,1,0.08965517241379306
9,2,8,2,1,1,1,1,0.08171206225680938
9,2,8,2,1,1,2,1,0.08965517241379306
9,2,8,2,1,2,1,1,0.08171206225680938
9,2,8,2,1,2,2,1,0.08965517241379306
9,2,8,2,2,1,1,1,0.08171206225680938
9,2,8,2,2,1,2,1,0.08965517241379306
9,2,8,2,2,2,1,1,0.08171206225680938
9,2,8,2,2,2,2,1,0.08965517241379306
9,3,1,1,1,1,1,1,0.09486780715396581
9,3,1,1,1,1,2,1,0.09677419354838712
9,3,1,1,1,2,1,1,0.09486780715396581
9,3,1,1,1,2,2,1,0.09677419354838712
9,3,1,1,2,1,1,1,0.09486780715396581
9,3,1,1,2,1,2,1,0.09677419354838712
9,3,1,1,2,2,1,1,0.09486780715396581
9,3,1,1,2,2,2,1,0.09677419354838712
9,3,1,2,1,1,1,1,0.09486780715396581
9,3,1,2,1,1,2,1,0.09677419354838712
9,3,1,2,1,2,1,1,0.09486780715396581
9,3,1,2,1,2,2,1,0.09677419354838712
9,3,1,2,2,1,1,1,0.09486780715396581
9,3,1,2,2,1,2,1,0.09677419354838712
9,3,1,2,2,2,1,1,0.09486780715396581
9,3,1,2,2,2,2,1,0.09677419354838712
9,3,2,1,1,1,1,1,0.060194174757281504
9,3,2,1,1,1,2,1,0.056140350877192935
9,3,2,1,1,2,1,1,0.060194174757281504
9,3,2,1,1,2,2,1,0.056140350877192935
9,3,2,1,2,1,1,1,0.060194174757281504
9,3,2,1,2,1,2,1,0.056140350877192935
9,3,2,1,2,2,1,1,0.060194174757281504
9,3,2,1,2,2,2,1,0.056140350877192935
9,3,2,2,1,1,1,1,0.060194174757281504
9,3,2,2,1,1,2,1,0.056140350877192935
9,3,2,2,1,2,1,1,0.060194174757281504
9,3,2,2,1,2,2,1,0.056140350877192935
9,3,2,2,2,1,1,1,0.060194174757281504
9,3,2,2,2,1,2,1,0.056140350877192935
9,3,2,2,2,2,1,1,0.060194174757281504
9,3,2,2,2,2,2,1,0.056140350877192935
9,3,3,1,1,1,1,1,0.07986688851913482
